Date,Ax,Ay,Weight,Bx,By
6/7/2022,-196.9664582,34.3532014,232.7568085,630629.8159,4054600.538
6/7/2022,-196.9664582,35.57212921,422.4469961,630630.7519,4054601.319
6/7/2022,-196.9664582,36.79105702,464.1395856,630631.688,4054602.1
6/7/2022,-196.9664582,38.00998484,472.83895,630632.624,4054602.88
6/7/2022,-196.9664582,39.22891265,356.4605457,630633.5601,4054603.661
6/7/2022,-196.9664582,40.44784047,517.6265423,630634.4962,4054604.442
6/7/2022,-196.9664582,41.66676828,571.3485412,630635.4322,4054605.223
6/7/2022,-196.9664582,42.88569609,571.3485412,630636.3683,4054606.003
6/7/2022,-196.9664582,44.10462391,476.5034474,630637.3044,4054606.784
6/7/2022,-196.9664582,45.32355172,381.6583536,630638.2404,4054607.565
6/7/2022,-196.9664582,46.54247953,381.6583536,630639.1765,4054608.346
6/7/2022,-196.9664582,47.76140735,381.6583536,630640.1126,4054609.126
6/7/2022,-196.9664582,48.98033516,286.2437652,630641.0486,4054609.907
6/7/2022,-196.9664582,50.19926297,184.0863145,630641.9847,4054610.688
6/7/2022,-196.9664582,51.41819079,245.4484194,630642.9208,4054611.469
6/7/2022,-196.9664582,52.6371186,596.3393745,630643.8568,4054612.249
6/7/2022,-196.9664582,53.85604642,245.9629504,630644.7929,4054613.03
6/7/2022,-196.9664582,55.07497423,245.9629504,630645.7289,4054613.811
6/7/2022,-196.9664582,56.29390204,245.9629504,630646.665,4054614.592
6/7/2022,-196.9664582,57.51282986,245.9629504,630647.6011,4054615.372
6/7/2022,-196.9664582,58.73175767,245.9629504,630648.5371,4054616.153
6/7/2022,-196.9664582,59.95068548,708.9540909,630649.4732,4054616.934
6/7/2022,-196.9664582,61.1696133,356.5559871,630650.4093,4054617.715
6/7/2022,-196.9664582,62.38854111,356.5559871,630651.3453,4054618.495
6/7/2022,-196.9664582,63.60746892,420.6013832,630652.2814,4054619.276
6/7/2022,-196.9664582,64.82639674,612.7375715,630653.2175,4054620.057
6/7/2022,-196.9664582,66.04532455,540.9594288,630654.1535,4054620.838
6/7/2022,-196.9664582,67.26425236,654.4385214,630655.0896,4054621.618
6/7/2022,-196.9664582,68.48318018,716.1909332,630656.0256,4054622.399
6/7/2022,-196.9664582,69.70210799,716.1909332,630656.9617,4054623.18
6/7/2022,-196.9664582,70.92103581,716.1909332,630657.8978,4054623.961
6/7/2022,-196.9664582,72.13996362,716.1909332,630658.8338,4054624.741
6/7/2022,-196.9664582,73.35889143,716.1909332,630659.7699,4054625.522
6/7/2022,-196.9664582,74.57781925,53.24992545,630660.706,4054626.303
6/7/2022,-196.9664582,75.79674706,0,630661.642,4054627.084
6/7/2022,-196.9664582,77.01567487,0,630662.5781,4054627.864
6/7/2022,-196.9664582,78.23460269,0,630663.5142,4054628.645
6/7/2022,-196.9664582,79.4535305,0,630664.4502,4054629.426
6/7/2022,-196.9664582,80.67245831,0,630665.3863,4054630.207
6/7/2022,-196.9664582,81.89138613,0,630666.3224,4054630.987
6/7/2022,-195.7475304,1.44215043,0,630605.3229,4054578.522
6/7/2022,-195.7475304,2.661078244,0,630606.2589,4054579.303
6/7/2022,-195.7475304,3.880006057,0,630607.195,4054580.083
6/7/2022,-195.7475304,5.098933871,82.9882771,630608.1311,4054580.864
6/7/2022,-195.7475304,6.317861685,165.9765542,630609.0671,4054581.645
6/7/2022,-195.7475304,7.536789498,273.4901208,630610.0032,4054582.426
6/7/2022,-195.7475304,8.755717312,395.1993299,630610.9393,4054583.206
6/7/2022,-195.7475304,9.974645125,395.1993299,630611.8753,4054583.987
6/7/2022,-195.7475304,11.19357294,487.643738,630612.8114,4054584.768
6/7/2022,-195.7475304,12.41250075,463.1330227,630613.7475,4054585.549
6/7/2022,-195.7475304,13.63142857,509.8734236,630614.6835,4054586.329
6/7/2022,-195.7475304,14.85035638,650.0946261,630615.6196,4054587.11
6/7/2022,-195.7475304,16.06928419,650.0946261,630616.5556,4054587.891
6/7/2022,-195.7475304,17.28821201,650.0946261,630617.4917,4054588.672
6/7/2022,-195.7475304,18.50713982,650.0946261,630618.4278,4054589.452
6/7/2022,-195.7475304,19.72606763,650.0946261,630619.3638,4054590.233
6/7/2022,-195.7475304,20.94499545,650.0946261,630620.2999,4054591.014
6/7/2022,-195.7475304,22.16392326,650.0946261,630621.236,4054591.795
6/7/2022,-195.7475304,23.38285108,394.0267659,630622.172,4054592.575
6/7/2022,-195.7475304,24.60177889,308.6708125,630623.1081,4054593.356
6/7/2022,-195.7475304,25.8207067,121.7092091,630624.0442,4054594.137
6/7/2022,-195.7475304,27.03963452,0,630624.9802,4054594.918
6/7/2022,-195.7475304,28.25856233,317.1162408,630625.9163,4054595.698
6/7/2022,-195.7475304,29.47749014,422.8216544,630626.8523,4054596.479
6/7/2022,-195.7475304,30.69641796,422.8216544,630627.7884,4054597.26
6/7/2022,-195.7475304,31.91534577,422.8216544,630628.7245,4054598.041
6/7/2022,-195.7475304,33.13427358,422.8216544,630629.6605,4054598.821
6/7/2022,-195.7475304,34.3532014,422.8216544,630630.5966,4054599.602
6/7/2022,-195.7475304,35.57212921,612.5118419,630631.5327,4054600.383
6/7/2022,-195.7475304,36.79105702,654.2044315,630632.4687,4054601.164
6/7/2022,-195.7475304,38.00998484,567.8713729,630633.4048,4054601.944
6/7/2022,-195.7475304,39.22891265,356.4605457,630634.3409,4054602.725
6/7/2022,-195.7475304,40.44784047,517.6265423,630635.2769,4054603.506
6/7/2022,-195.7475304,41.66676828,650.9129096,630636.213,4054604.287
6/7/2022,-195.7475304,42.88569609,245.9629504,630637.1491,4054605.067
6/7/2022,-195.7475304,44.10462391,245.9629504,630638.0851,4054605.848
6/7/2022,-195.7475304,45.32355172,699.9158273,630639.0212,4054606.629
6/7/2022,-195.7475304,46.54247953,699.9158273,630639.9572,4054607.41
6/7/2022,-195.7475304,47.76140735,381.6583536,630640.8933,4054608.19
6/7/2022,-195.7475304,48.98033516,286.2437652,630641.8294,4054608.971
6/7/2022,-195.7475304,50.19926297,444.631583,630642.7654,4054609.752
6/7/2022,-195.7475304,51.41819079,592.8421107,630643.7015,4054610.533
6/7/2022,-195.7475304,52.6371186,245.9629504,630644.6376,4054611.313
6/7/2022,-195.7475304,53.85604642,245.9629504,630645.5736,4054612.094
6/7/2022,-195.7475304,55.07497423,245.9629504,630646.5097,4054612.875
6/7/2022,-195.7475304,56.29390204,245.9629504,630647.4458,4054613.656
6/7/2022,-195.7475304,57.51282986,245.9629504,630648.3818,4054614.436
6/7/2022,-195.7475304,58.73175767,245.9629504,630649.3179,4054615.217
6/7/2022,-195.7475304,59.95068548,245.9629504,630650.2539,4054615.998
6/7/2022,-195.7475304,61.1696133,642.3018466,630651.19,4054616.779
6/7/2022,-195.7475304,62.38854111,642.3018466,630652.1261,4054617.559
6/7/2022,-195.7475304,63.60746892,420.6013832,630653.0621,4054618.34
6/7/2022,-195.7475304,64.82639674,682.452051,630653.9982,4054619.121
6/7/2022,-195.7475304,66.04532455,245.9629504,630654.9343,4054619.902
6/7/2022,-195.7475304,67.26425236,245.9629504,630655.8703,4054620.682
6/7/2022,-195.7475304,68.48318018,245.9629504,630656.8064,4054621.463
6/7/2022,-195.7475304,69.70210799,245.9629504,630657.7425,4054622.244
6/7/2022,-195.7475304,70.92103581,245.9629504,630658.6785,4054623.025
6/7/2022,-195.7475304,72.13996362,245.9629504,630659.6146,4054623.805
6/7/2022,-195.7475304,73.35889143,245.9629504,630660.5507,4054624.586
6/7/2022,-195.7475304,74.57781925,53.24992545,630661.4867,4054625.367
6/7/2022,-195.7475304,75.79674706,0,630662.4228,4054626.148
6/7/2022,-195.7475304,77.01567487,0,630663.3588,4054626.928
6/7/2022,-195.7475304,78.23460269,0,630664.2949,4054627.709
6/7/2022,-195.7475304,79.4535305,0,630665.231,4054628.49
6/7/2022,-195.7475304,80.67245831,0,630666.167,4054629.271
6/7/2022,-195.7475304,81.89138613,0,630667.1031,4054630.051
6/7/2022,-194.5286025,1.44215043,0,630606.1036,4054577.586
6/7/2022,-194.5286025,2.661078244,0,630607.0397,4054578.367
6/7/2022,-194.5286025,3.880006057,0,630607.9758,4054579.147
6/7/2022,-194.5286025,5.098933871,82.9882771,630608.9118,4054579.928
6/7/2022,-194.5286025,6.317861685,165.9765542,630609.8479,4054580.709
6/7/2022,-194.5286025,7.536789498,165.9765542,630610.7839,4054581.49
6/7/2022,-194.5286025,8.755717312,365.8611454,630611.72,4054582.27
6/7/2022,-194.5286025,9.974645125,365.8611454,630612.6561,4054583.051
6/7/2022,-194.5286025,11.19357294,282.8728683,630613.5921,4054583.832
6/7/2022,-194.5286025,12.41250075,199.8845912,630614.5282,4054584.613
6/7/2022,-194.5286025,13.63142857,246.6249921,630615.4643,4054585.393
6/7/2022,-194.5286025,14.85035638,386.8461947,630616.4003,4054586.174
6/7/2022,-194.5286025,16.06928419,386.8461947,630617.3364,4054586.955
6/7/2022,-194.5286025,17.28821201,386.8461947,630618.2725,4054587.736
6/7/2022,-194.5286025,18.50713982,386.8461947,630619.2085,4054588.516
6/7/2022,-194.5286025,19.72606763,236.9327513,630620.1446,4054589.297
6/7/2022,-194.5286025,20.94499545,186.9616034,630621.0806,4054590.078
6/7/2022,-194.5286025,22.16392326,348.559189,630622.0167,4054590.859
6/7/2022,-194.5286025,23.38285108,402.4250509,630622.9528,4054591.639
6/7/2022,-194.5286025,24.60177889,402.4250509,630623.8888,4054592.42
6/7/2022,-194.5286025,25.8207067,215.4634474,630624.8249,4054593.201
6/7/2022,-194.5286025,27.03963452,215.4634474,630625.761,4054593.982
6/7/2022,-194.5286025,28.25856233,358.0120818,630626.697,4054594.762
6/7/2022,-194.5286025,29.47749014,405.5282933,630627.6331,4054595.543
6/7/2022,-194.5286025,30.69641796,351.6624315,630628.5692,4054596.324
6/7/2022,-194.5286025,31.91534577,190.0648459,630629.5052,4054597.105
6/7/2022,-194.5286025,33.13427358,190.0648459,630630.4413,4054597.885
6/7/2022,-194.5286025,34.3532014,190.0648459,630631.3774,4054598.666
6/7/2022,-194.5286025,35.57212921,541.2286195,630632.3134,4054599.447
6/7/2022,-194.5286025,36.79105702,541.2286195,630633.2495,4054600.228
6/7/2022,-194.5286025,38.00998484,446.1961966,630634.1855,4054601.008
6/7/2022,-194.5286025,39.22891265,351.1637736,630635.1216,4054601.789
6/7/2022,-194.5286025,40.44784047,351.1637736,630636.0577,4054602.57
6/7/2022,-194.5286025,41.66676828,430.7281421,630636.9937,4054603.351
6/7/2022,-194.5286025,42.88569609,669.4212474,630637.9298,4054604.131
6/7/2022,-194.5286025,44.10462391,493.8393606,630638.8659,4054604.912
6/7/2022,-194.5286025,45.32355172,318.2574738,630639.8019,4054605.693
6/7/2022,-194.5286025,46.54247953,318.2574738,630640.738,4054606.474
6/7/2022,-194.5286025,47.76140735,0,630641.6741,4054607.254
6/7/2022,-194.5286025,48.98033516,0,630642.6101,4054608.035
6/7/2022,-194.5286025,50.19926297,260.5452685,630643.5462,4054608.816
6/7/2022,-194.5286025,51.41819079,347.3936913,630644.4822,4054609.597
6/7/2022,-194.5286025,52.6371186,594.6060501,630645.4183,4054610.377
6/7/2022,-194.5286025,53.85604642,594.6060501,630646.3544,4054611.158
6/7/2022,-194.5286025,55.07497423,420.9092044,630647.2904,4054611.939
6/7/2022,-194.5286025,56.29390204,247.2123588,630648.2265,4054612.72
6/7/2022,-194.5286025,57.51282986,532.9582182,630649.1626,4054613.5
6/7/2022,-194.5286025,58.73175767,532.9582182,630650.0986,4054614.281
6/7/2022,-194.5286025,59.95068548,584.5334193,630651.0347,4054615.062
6/7/2022,-194.5286025,61.1696133,512.5024411,630651.9708,4054615.843
6/7/2022,-194.5286025,62.38854111,512.5024411,630652.9068,4054616.623
6/7/2022,-194.5286025,63.60746892,226.7565816,630653.8429,4054617.404
6/7/2022,-194.5286025,64.82639674,296.4710611,630654.779,4054618.185
6/7/2022,-194.5286025,66.04532455,505.6144996,630655.715,4054618.966
6/7/2022,-194.5286025,67.26425236,505.6144996,630656.6511,4054619.746
6/7/2022,-194.5286025,68.48318018,505.6144996,630657.5871,4054620.527
6/7/2022,-194.5286025,69.70210799,278.8579181,630658.5232,4054621.308
6/7/2022,-194.5286025,70.92103581,278.8579181,630659.4593,4054622.089
6/7/2022,-194.5286025,72.13996362,278.8579181,630660.3953,4054622.869
6/7/2022,-194.5286025,73.35889143,139.428959,630661.3314,4054623.65
6/7/2022,-194.5286025,74.57781925,0,630662.2675,4054624.431
6/7/2022,-194.5286025,75.79674706,0,630663.2035,4054625.212
6/7/2022,-194.5286025,77.01567487,0,630664.1396,4054625.992
6/7/2022,-194.5286025,78.23460269,0,630665.0757,4054626.773
6/7/2022,-194.5286025,79.4535305,0,630666.0117,4054627.554
6/7/2022,-194.5286025,80.67245831,0,630666.9478,4054628.335
6/7/2022,-194.5286025,81.89138613,0,630667.8838,4054629.115
6/7/2022,-193.3096747,1.44215043,0,630606.8844,4054576.65
6/7/2022,-193.3096747,2.661078244,0,630607.8204,4054577.431
6/7/2022,-193.3096747,3.880006057,0,630608.7565,4054578.211
6/7/2022,-193.3096747,5.098933871,0,630609.6926,4054578.992
6/7/2022,-193.3096747,6.317861685,0,630610.6286,4054579.773
6/7/2022,-193.3096747,7.536789498,0,630611.5647,4054580.554
6/7/2022,-193.3096747,8.755717312,199.8845912,630612.5008,4054581.334
6/7/2022,-193.3096747,9.974645125,199.8845912,630613.4368,4054582.115
6/7/2022,-193.3096747,11.19357294,199.8845912,630614.3729,4054582.896
6/7/2022,-193.3096747,12.41250075,199.8845912,630615.309,4054583.676
6/7/2022,-193.3096747,13.63142857,199.8845912,630616.245,4054584.457
6/7/2022,-193.3096747,14.85035638,199.8845912,630617.1811,4054585.238
6/7/2022,-193.3096747,16.06928419,199.8845912,630618.1171,4054586.019
6/7/2022,-193.3096747,17.28821201,199.8845912,630619.0532,4054586.799
6/7/2022,-193.3096747,18.50713982,199.8845912,630619.9893,4054587.58
6/7/2022,-193.3096747,19.72606763,49.97114781,630620.9253,4054588.361
6/7/2022,-193.3096747,20.94499545,0,630621.8614,4054589.142
6/7/2022,-193.3096747,22.16392326,161.5975856,630622.7975,4054589.922
6/7/2022,-193.3096747,23.38285108,215.4634474,630623.7335,4054590.703
6/7/2022,-193.3096747,24.60177889,215.4634474,630624.6696,4054591.484
6/7/2022,-193.3096747,25.8207067,215.4634474,630625.6057,4054592.265
6/7/2022,-193.3096747,27.03963452,215.4634474,630626.5417,4054593.045
6/7/2022,-193.3096747,28.25856233,215.4634474,630627.4778,4054593.826
6/7/2022,-193.3096747,29.47749014,215.4634474,630628.4138,4054594.607
6/7/2022,-193.3096747,30.69641796,161.5975856,630629.3499,4054595.388
6/7/2022,-193.3096747,31.91534577,0,630630.286,4054596.168
6/7/2022,-193.3096747,33.13427358,0,630631.222,4054596.949
6/7/2022,-193.3096747,34.3532014,0,630632.1581,4054597.73
6/7/2022,-193.3096747,35.57212921,351.1637736,630633.0942,4054598.511
6/7/2022,-193.3096747,36.79105702,351.1637736,630634.0302,4054599.291
6/7/2022,-193.3096747,38.00998484,351.1637736,630634.9663,4054600.072
6/7/2022,-193.3096747,39.22891265,351.1637736,630635.9024,4054600.853
6/7/2022,-193.3096747,40.44784047,351.1637736,630636.8384,4054601.634
6/7/2022,-193.3096747,41.66676828,351.1637736,630637.7745,4054602.414
6/7/2022,-193.3096747,42.88569609,351.1637736,630638.7106,4054603.195
6/7/2022,-193.3096747,44.10462391,175.5818868,630639.6466,4054603.976
6/7/2022,-193.3096747,45.32355172,0,630640.5827,4054604.757
6/7/2022,-193.3096747,46.54247953,0,630641.5187,4054605.537
6/7/2022,-193.3096747,47.76140735,0,630642.4548,4054606.318
6/7/2022,-193.3096747,48.98033516,0,630643.3909,4054607.099
6/7/2022,-193.3096747,50.19926297,0,630644.3269,4054607.88
6/7/2022,-193.3096747,51.41819079,0,630645.263,4054608.66
6/7/2022,-193.3096747,52.6371186,247.2123588,630646.1991,4054609.441
6/7/2022,-193.3096747,53.85604642,247.2123588,630647.1351,4054610.222
6/7/2022,-193.3096747,55.07497423,247.2123588,630648.0712,4054611.003
6/7/2022,-193.3096747,56.29390204,247.2123588,630649.0073,4054611.783
6/7/2022,-193.3096747,57.51282986,247.2123588,630649.9433,4054612.564
6/7/2022,-193.3096747,58.73175767,247.2123588,630650.8794,4054613.345
6/7/2022,-193.3096747,59.95068548,298.7875598,630651.8154,4054614.126
6/7/2022,-193.3096747,61.1696133,226.7565816,630652.7515,4054614.906
6/7/2022,-193.3096747,62.38854111,226.7565816,630653.6876,4054615.687
6/7/2022,-193.3096747,63.60746892,226.7565816,630654.6236,4054616.468
6/7/2022,-193.3096747,64.82639674,226.7565816,630655.5597,4054617.249
6/7/2022,-193.3096747,66.04532455,226.7565816,630656.4958,4054618.029
6/7/2022,-193.3096747,67.26425236,226.7565816,630657.4318,4054618.81
6/7/2022,-193.3096747,68.48318018,226.7565816,630658.3679,4054619.591
6/7/2022,-193.3096747,69.70210799,0,630659.304,4054620.372
6/7/2022,-193.3096747,70.92103581,0,630660.24,4054621.152
6/7/2022,-193.3096747,72.13996362,0,630661.1761,4054621.933
6/7/2022,-193.3096747,73.35889143,0,630662.1122,4054622.714
6/7/2022,-193.3096747,74.57781925,0,630663.0482,4054623.495
6/7/2022,-193.3096747,75.79674706,0,630663.9843,4054624.275
6/7/2022,-193.3096747,77.01567487,0,630664.9203,4054625.056
6/7/2022,-193.3096747,78.23460269,0,630665.8564,4054625.837
6/7/2022,-193.3096747,79.4535305,0,630666.7925,4054626.618
6/7/2022,-193.3096747,80.67245831,0,630667.7285,4054627.398
6/7/2022,-193.3096747,81.89138613,0,630668.6646,4054628.179
6/7/2022,-192.0907469,1.44215043,0,630607.6651,4054575.714
6/7/2022,-192.0907469,2.661078244,0,630608.6012,4054576.494
6/7/2022,-192.0907469,3.880006057,0,630609.5373,4054577.275
6/7/2022,-192.0907469,5.098933871,0,630610.4733,4054578.056
6/7/2022,-192.0907469,6.317861685,0,630611.4094,4054578.837
6/7/2022,-192.0907469,7.536789498,0,630612.3454,4054579.617
6/7/2022,-192.0907469,8.755717312,374.0682378,630613.2815,4054580.398
6/7/2022,-192.0907469,9.974645125,374.0682378,630614.2176,4054581.179
6/7/2022,-192.0907469,11.19357294,374.0682378,630615.1536,4054581.96
6/7/2022,-192.0907469,12.41250075,374.0682378,630616.0897,4054582.74
6/7/2022,-192.0907469,13.63142857,374.0682378,630617.0258,4054583.521
6/7/2022,-192.0907469,14.85035638,280.5511784,630617.9618,4054584.302
6/7/2022,-192.0907469,16.06928419,0,630618.8979,4054585.083
6/7/2022,-192.0907469,17.28821201,0,630619.834,4054585.863
6/7/2022,-192.0907469,18.50713982,0,630620.77,4054586.644
6/7/2022,-192.0907469,19.72606763,51.64447441,630621.7061,4054587.425
6/7/2022,-192.0907469,20.94499545,206.5778976,630622.6421,4054588.206
6/7/2022,-192.0907469,22.16392326,206.5778976,630623.5782,4054588.986
6/7/2022,-192.0907469,23.38285108,206.5778976,630624.5143,4054589.767
6/7/2022,-192.0907469,24.60177889,206.5778976,630625.4503,4054590.548
6/7/2022,-192.0907469,25.8207067,206.5778976,630626.3864,4054591.329
6/7/2022,-192.0907469,27.03963452,206.5778976,630627.3225,4054592.109
6/7/2022,-192.0907469,28.25856233,206.5778976,630628.2585,4054592.89
6/7/2022,-192.0907469,29.47749014,206.5778976,630629.1946,4054593.671
6/7/2022,-192.0907469,30.69641796,0,630630.1307,4054594.452
6/7/2022,-192.0907469,31.91534577,0,630631.0667,4054595.232
6/7/2022,-192.0907469,33.13427358,74.24048086,630632.0028,4054596.013
6/7/2022,-192.0907469,34.3532014,148.4809617,630632.9389,4054596.794
6/7/2022,-192.0907469,35.57212921,148.4809617,630633.8749,4054597.575
6/7/2022,-192.0907469,36.79105702,148.4809617,630634.811,4054598.355
6/7/2022,-192.0907469,38.00998484,148.4809617,630635.747,4054599.136
6/7/2022,-192.0907469,39.22891265,148.4809617,630636.6831,4054599.917
6/7/2022,-192.0907469,40.44784047,148.4809617,630637.6192,4054600.698
6/7/2022,-192.0907469,41.66676828,148.4809617,630638.5552,4054601.478
6/7/2022,-192.0907469,42.88569609,148.4809617,630639.4913,4054602.259
6/7/2022,-192.0907469,44.10462391,148.4809617,630640.4274,4054603.04
6/7/2022,-192.0907469,45.32355172,74.24048086,630641.3634,4054603.821
6/7/2022,-192.0907469,46.54247953,0,630642.2995,4054604.601
6/7/2022,-192.0907469,47.76140735,217.1690072,630643.2356,4054605.382
6/7/2022,-192.0907469,48.98033516,217.1690072,630644.1716,4054606.163
6/7/2022,-192.0907469,50.19926297,217.1690072,630645.1077,4054606.944
6/7/2022,-192.0907469,51.41819079,217.1690072,630646.0437,4054607.724
6/7/2022,-192.0907469,52.6371186,217.1690072,630646.9798,4054608.505
6/7/2022,-192.0907469,53.85604642,217.1690072,630647.9159,4054609.286
6/7/2022,-192.0907469,55.07497423,217.1690072,630648.8519,4054610.067
6/7/2022,-192.0907469,56.29390204,217.1690072,630649.788,4054610.847
6/7/2022,-192.0907469,57.51282986,217.1690072,630650.7241,4054611.628
6/7/2022,-192.0907469,58.73175767,337.2947494,630651.6601,4054612.409
6/7/2022,-192.0907469,59.95068548,283.0024976,630652.5962,4054613.19
6/7/2022,-192.0907469,61.1696133,283.0024976,630653.5323,4054613.97
6/7/2022,-192.0907469,62.38854111,283.0024976,630654.4683,4054614.751
6/7/2022,-192.0907469,63.60746892,283.0024976,630655.4044,4054615.532
6/7/2022,-192.0907469,64.82639674,212.2518732,630656.3405,4054616.313
6/7/2022,-192.0907469,66.04532455,0,630657.2765,4054617.093
6/7/2022,-192.0907469,67.26425236,0,630658.2126,4054617.874
6/7/2022,-192.0907469,68.48318018,314.7414885,630659.1486,4054618.655
6/7/2022,-192.0907469,69.70210799,314.7414885,630660.0847,4054619.436
6/7/2022,-192.0907469,70.92103581,314.7414885,630661.0208,4054620.216
6/7/2022,-192.0907469,72.13996362,314.7414885,630661.9568,4054620.997
6/7/2022,-192.0907469,73.35889143,314.7414885,630662.8929,4054621.778
6/7/2022,-192.0907469,74.57781925,0,630663.829,4054622.559
6/7/2022,-192.0907469,75.79674706,0,630664.765,4054623.339
6/7/2022,-192.0907469,77.01567487,0,630665.7011,4054624.12
6/7/2022,-192.0907469,78.23460269,0,630666.6372,4054624.901
6/7/2022,-192.0907469,79.4535305,0,630667.5732,4054625.682
6/7/2022,-192.0907469,80.67245831,0,630668.5093,4054626.462
6/7/2022,-192.0907469,81.89138613,0,630669.4453,4054627.243
6/7/2022,-190.8718191,1.44215043,0,630608.4459,4054574.778
6/7/2022,-190.8718191,2.661078244,0,630609.3819,4054575.558
6/7/2022,-190.8718191,3.880006057,0,630610.318,4054576.339
6/7/2022,-190.8718191,5.098933871,0,630611.2541,4054577.12
6/7/2022,-190.8718191,6.317861685,0,630612.1901,4054577.901
6/7/2022,-190.8718191,7.536789498,0,630613.1262,4054578.681
6/7/2022,-190.8718191,8.755717312,374.0682378,630614.0623,4054579.462
6/7/2022,-190.8718191,9.974645125,374.0682378,630614.9983,4054580.243
6/7/2022,-190.8718191,11.19357294,374.0682378,630615.9344,4054581.024
6/7/2022,-190.8718191,12.41250075,374.0682378,630616.8704,4054581.804
6/7/2022,-190.8718191,13.63142857,374.0682378,630617.8065,4054582.585
6/7/2022,-190.8718191,14.85035638,280.5511784,630618.7426,4054583.366
6/7/2022,-190.8718191,16.06928419,0,630619.6786,4054584.147
6/7/2022,-190.8718191,17.28821201,0,630620.6147,4054584.927
6/7/2022,-190.8718191,18.50713982,0,630621.5508,4054585.708
6/7/2022,-190.8718191,19.72606763,51.64447441,630622.4868,4054586.489
6/7/2022,-190.8718191,20.94499545,206.5778976,630623.4229,4054587.27
6/7/2022,-190.8718191,22.16392326,206.5778976,630624.359,4054588.05
6/7/2022,-190.8718191,23.38285108,206.5778976,630625.295,4054588.831
6/7/2022,-190.8718191,24.60177889,206.5778976,630626.2311,4054589.612
6/7/2022,-190.8718191,25.8207067,206.5778976,630627.1672,4054590.393
6/7/2022,-190.8718191,27.03963452,206.5778976,630628.1032,4054591.173
6/7/2022,-190.8718191,28.25856233,206.5778976,630629.0393,4054591.954
6/7/2022,-190.8718191,29.47749014,206.5778976,630629.9753,4054592.735
6/7/2022,-190.8718191,30.69641796,0,630630.9114,4054593.516
6/7/2022,-190.8718191,31.91534577,0,630631.8475,4054594.296
6/7/2022,-190.8718191,33.13427358,74.24048086,630632.7835,4054595.077
6/7/2022,-190.8718191,34.3532014,148.4809617,630633.7196,4054595.858
6/7/2022,-190.8718191,35.57212921,148.4809617,630634.6557,4054596.639
6/7/2022,-190.8718191,36.79105702,148.4809617,630635.5917,4054597.419
6/7/2022,-190.8718191,38.00998484,148.4809617,630636.5278,4054598.2
6/7/2022,-190.8718191,39.22891265,148.4809617,630637.4639,4054598.981
6/7/2022,-190.8718191,40.44784047,148.4809617,630638.3999,4054599.762
6/7/2022,-190.8718191,41.66676828,148.4809617,630639.336,4054600.542
6/7/2022,-190.8718191,42.88569609,148.4809617,630640.272,4054601.323
6/7/2022,-190.8718191,44.10462391,148.4809617,630641.2081,4054602.104
6/7/2022,-190.8718191,45.32355172,74.24048086,630642.1442,4054602.885
6/7/2022,-190.8718191,46.54247953,0,630643.0802,4054603.665
6/7/2022,-190.8718191,47.76140735,217.1690072,630644.0163,4054604.446
6/7/2022,-190.8718191,48.98033516,217.1690072,630644.9524,4054605.227
6/7/2022,-190.8718191,50.19926297,217.1690072,630645.8884,4054606.008
6/7/2022,-190.8718191,51.41819079,217.1690072,630646.8245,4054606.788
6/7/2022,-190.8718191,52.6371186,217.1690072,630647.7606,4054607.569
