Date,Ax,Ay,Weight,Bx,By
9/21/2022,-195.7475304,53.85604642,66.17357516,630645.5736,4054612.094
9/21/2022,-195.7475304,55.07497423,66.17357516,630646.5097,4054612.875
9/21/2022,-195.7475304,56.29390204,66.17357516,630647.4458,4054613.656
9/21/2022,-195.7475304,57.51282986,66.17357516,630648.3818,4054614.436
9/21/2022,-195.7475304,58.73175767,66.17357516,630649.3179,4054615.217
9/21/2022,-195.7475304,59.95068548,66.17357516,630650.2539,4054615.998
9/21/2022,-195.7475304,61.1696133,66.17357516,630651.19,4054616.779
9/21/2022,-195.7475304,62.38854111,66.17357516,630652.1261,4054617.559
9/21/2022,-195.7475304,63.60746892,66.17357516,630653.0621,4054618.34
9/21/2022,-195.7475304,64.82639674,66.17357516,630653.9982,4054619.121
9/21/2022,-195.7475304,66.04532455,66.17357516,630654.9343,4054619.902
9/21/2022,-195.7475304,67.26425236,66.17357516,630655.8703,4054620.682
9/21/2022,-195.7475304,68.48318018,66.17357516,630656.8064,4054621.463
9/21/2022,-195.7475304,69.70210799,66.17357516,630657.7425,4054622.244
9/21/2022,-195.7475304,70.92103581,66.17357516,630658.6785,4054623.025
9/21/2022,-195.7475304,72.13996362,66.17357516,630659.6146,4054623.805
9/21/2022,-195.7475304,73.35889143,66.17357516,630660.5507,4054624.586
9/21/2022,-195.7475304,74.57781925,13.87602618,630661.4867,4054625.367
9/21/2022,-195.7475304,75.79674706,0,630662.4228,4054626.148
9/21/2022,-195.7475304,77.01567487,0,630663.3588,4054626.928
9/21/2022,-195.7475304,78.23460269,0,630664.2949,4054627.709
9/21/2022,-195.7475304,79.4535305,0,630665.231,4054628.49
9/21/2022,-195.7475304,80.67245831,0,630666.167,4054629.271
9/21/2022,-195.7475304,81.89138613,0,630667.1031,4054630.051
9/21/2022,-194.5286025,1.44215043,0,630606.1036,4054577.586
9/21/2022,-194.5286025,2.661078244,0,630607.0397,4054578.367
9/21/2022,-194.5286025,3.880006057,0,630607.9758,4054579.147
9/21/2022,-194.5286025,5.098933871,0,630608.9118,4054579.928
9/21/2022,-194.5286025,6.317861685,0,630609.8479,4054580.709
9/21/2022,-194.5286025,7.536789498,0,630610.7839,4054581.49
9/21/2022,-194.5286025,8.755717312,0,630611.72,4054582.27
9/21/2022,-194.5286025,9.974645125,0,630612.6561,4054583.051
9/21/2022,-194.5286025,11.19357294,0,630613.5921,4054583.832
9/21/2022,-194.5286025,12.41250075,0,630614.5282,4054584.613
9/21/2022,-194.5286025,13.63142857,0,630615.4643,4054585.393
9/21/2022,-194.5286025,14.85035638,0,630616.4003,4054586.174
9/21/2022,-194.5286025,16.06928419,0,630617.3364,4054586.955
9/21/2022,-194.5286025,17.28821201,0,630618.2725,4054587.736
9/21/2022,-194.5286025,18.50713982,0,630619.2085,4054588.516
9/21/2022,-194.5286025,19.72606763,0,630620.1446,4054589.297
9/21/2022,-194.5286025,20.94499545,0,630621.0806,4054590.078
9/21/2022,-194.5286025,22.16392326,0,630622.0167,4054590.859
9/21/2022,-194.5286025,23.38285108,0,630622.9528,4054591.639
9/21/2022,-194.5286025,24.60177889,0,630623.8888,4054592.42
9/21/2022,-194.5286025,25.8207067,0,630624.8249,4054593.201
9/21/2022,-194.5286025,27.03963452,0,630625.761,4054593.982
9/21/2022,-194.5286025,28.25856233,0,630626.697,4054594.762
9/21/2022,-194.5286025,29.47749014,0,630627.6331,4054595.543
9/21/2022,-194.5286025,30.69641796,0,630628.5692,4054596.324
9/21/2022,-194.5286025,31.91534577,0,630629.5052,4054597.105
9/21/2022,-194.5286025,33.13427358,0,630630.4413,4054597.885
9/21/2022,-194.5286025,34.3532014,0,630631.3774,4054598.666
9/21/2022,-194.5286025,35.57212921,0,630632.3134,4054599.447
9/21/2022,-194.5286025,36.79105702,0,630633.2495,4054600.228
9/21/2022,-194.5286025,38.00998484,0,630634.1855,4054601.008
9/21/2022,-194.5286025,39.22891265,0,630635.1216,4054601.789
9/21/2022,-194.5286025,40.44784047,0,630636.0577,4054602.57
9/21/2022,-194.5286025,41.66676828,0,630636.9937,4054603.351
9/21/2022,-194.5286025,42.88569609,31.2935429,630637.9298,4054604.131
9/21/2022,-194.5286025,44.10462391,62.5870858,630638.8659,4054604.912
9/21/2022,-194.5286025,45.32355172,104.2151643,630639.8019,4054605.693
9/21/2022,-194.5286025,46.54247953,118.0911905,630640.738,4054606.474
9/21/2022,-194.5286025,47.76140735,118.0911905,630641.6741,4054607.254
9/21/2022,-194.5286025,48.98033516,118.0911905,630642.6101,4054608.035
9/21/2022,-194.5286025,50.19926297,118.0911905,630643.5462,4054608.816
9/21/2022,-194.5286025,51.41819079,118.0911905,630644.4822,4054609.597
9/21/2022,-194.5286025,52.6371186,118.0911905,630645.4183,4054610.377
9/21/2022,-194.5286025,53.85604642,118.0911905,630646.3544,4054611.158
9/21/2022,-194.5286025,55.07497423,118.0911905,630647.2904,4054611.939
9/21/2022,-194.5286025,56.29390204,118.0911905,630648.2265,4054612.72
9/21/2022,-194.5286025,57.51282986,118.0911905,630649.1626,4054613.5
9/21/2022,-194.5286025,58.73175767,118.0911905,630650.0986,4054614.281
9/21/2022,-194.5286025,59.95068548,118.0911905,630651.0347,4054615.062
9/21/2022,-194.5286025,61.1696133,118.0911905,630651.9708,4054615.843
9/21/2022,-194.5286025,62.38854111,118.0911905,630652.9068,4054616.623
9/21/2022,-194.5286025,63.60746892,118.0911905,630653.8429,4054617.404
9/21/2022,-194.5286025,64.82639674,118.0911905,630654.779,4054618.185
9/21/2022,-194.5286025,66.04532455,118.0911905,630655.715,4054618.966
9/21/2022,-194.5286025,67.26425236,118.0911905,630656.6511,4054619.746
9/21/2022,-194.5286025,68.48318018,66.17357516,630657.5871,4054620.527
9/21/2022,-194.5286025,69.70210799,66.17357516,630658.5232,4054621.308
9/21/2022,-194.5286025,70.92103581,66.17357516,630659.4593,4054622.089
9/21/2022,-194.5286025,72.13996362,66.17357516,630660.3953,4054622.869
9/21/2022,-194.5286025,73.35889143,66.17357516,630661.3314,4054623.65
9/21/2022,-194.5286025,74.57781925,13.87602618,630662.2675,4054624.431
9/21/2022,-194.5286025,75.79674706,0,630663.2035,4054625.212
9/21/2022,-194.5286025,77.01567487,0,630664.1396,4054625.992
9/21/2022,-194.5286025,78.23460269,0,630665.0757,4054626.773
9/21/2022,-194.5286025,79.4535305,0,630666.0117,4054627.554
9/21/2022,-194.5286025,80.67245831,0,630666.9478,4054628.335
9/21/2022,-194.5286025,81.89138613,0,630667.8838,4054629.115
9/21/2022,-193.3096747,1.44215043,0,630606.8844,4054576.65
9/21/2022,-193.3096747,2.661078244,0,630607.8204,4054577.431
9/21/2022,-193.3096747,3.880006057,0,630608.7565,4054578.211
9/21/2022,-193.3096747,5.098933871,0,630609.6926,4054578.992
9/21/2022,-193.3096747,6.317861685,0,630610.6286,4054579.773
9/21/2022,-193.3096747,7.536789498,0,630611.5647,4054580.554
9/21/2022,-193.3096747,8.755717312,0,630612.5008,4054581.334
